COD_PROVINCIA;NOM_PROVINCIA;COD_MUNICIPIO;NOM_MUNICIPIO;TIPO;NOMBRE;DIRECCION;CP;TELEFONO;FAX;WEB;CATALOGO;EMAIL;CENTRAL;COD_CARACTER;DESC_CARACTER;DECRETO
03;ALICANTE;9;ALCOI;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA DE E P S  DE ALCOI-UPV ALCOI;PLAZA CARBONELL Y FERRÁNDIZ-ED. CARBONELL;03801;TELF.966528530 EXT-28530; ;HTTP://WWW.UPV.ES/BIB/BIBLIOTECAS/BIB_EPSALCOI/BIB_ALCOI_C.HTML;HTTP://WWW.UPV.ES/PLS/OBIB/CAT_BIBLIO.MENU?P_IDIOMA=C&P_ESTILO=300;BIBALCOY@UPVNET.UPV.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA HISTÓRICA-UV VALÈNCIA;CALLE NAVE 2/CALLE UNIVERSIDAD Nº 2;46003;TELF.963864556/963864118;FAX.963983454;HTTP://HTTP://TROBES.UV.ES/; ;BIBHISTORICA@UV.ES;N;PU;PÚBLICA;N
46;VALENCIA;78;BURJASSOT;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA DE CIENCIAS EDUARD BOSCÀ-UV BURJASSOT;AVENIDA DR. MOLINER - CAMPUS BURJASSOT Nº 50;46100;TELF.963864158/963543362;FAX.963864798;HTTP://BIBLIOTECA.UV.ES/CASTELLANO//BIBLIOTECAS/DE_CAMPUS/B_CIENCIES/B_CIENCIAS.PHP;HTTP://WWW.UV.ES/~INFOBIB/SIB/CATALOGO.HTML;ROSARIO.FERRE@UV.ES;N;PU;PÚBLICA;N
46;VALENCIA;78;BURJASSOT;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA CIENCIAS-FARMACIA-UV BURJASSOT;AVENIDA VICENTE ANDRÉS ESTELLÉS Nº S/N;46100;TELF.963864876;FAX.963544798;HTTP://BIBLIOTECA.UV.ES/CASTELLANO//BIBLIOTECAS/DE_CAMPUS/B_FARMACIA/B_CIENCIAS_FAR.PHP;HTTP://WWW.UV.ES/~INFOBIB/SIB/CATALOGO.HTML;ROSARIO.FERRE@UV.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA DE CIENCIAS DE LA SALUD PELEGRÍ CASANOVA-UV VALÈNCIA;AVENIDA BLASCO IBÁÑEZ Nº 15;46010;TELF.963864013;FAX.963864174;HTTP://BIBLIOTECA.UV.ES/CASTELLANO//BIBLIOTECAS/DE_CAMPUS/B_MEDICINA/B_CIENCIAS_MED.PHP;HTTP://TROBES.UV.ES/; ;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA DE CIENCIAS SOCIALES-GREGORI MAIANS-UV VALÈNCIA;AVENIDA DE LOS NARANJOS-CAMPUS Nº S/N;46022;TELF.963828914/963828734;FAX.963828735;HTTP://BIBLIOTECA.UV.ES/CASTELLANO//BIBLIOTECAS/DE_CAMPUS/B_SOCIALS/B_CIENCIAS_SOC.PHP;HTTP://TROBES.UV.ES/;INFOBIBSOC@UV.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA DE PSICOLOGIA I ESPORT "LLUIS VIVES"-UV VALÈNCIA;AVENIDA BLASCO IBÁÑEZ Nº 21;46010;TELF.963864955/963864980;FAX.963864956;HTTP://BIBLIOTECA.UV.ES/VALENCIANO/BIBLIOTECAS/DE_CAMPUS/B_PSICOLOGIA/B_CIENCIAS_SOC_PSICO.PHP;HTTP://TROBES.UV.ES/;PSICOESPAD@UV.ES;N;PU;PÚBLICA;N
46;VALENCIA;25;ALFARA DEL PATRIARCA;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA UNIVERSIDAD CEU CARDENAL HERRERA ALFARA DEL PATRIARCA;CALLE LLUIS VIVES Nº 2;46115;TELF.961369031;FAX.961369030;HTTP://WWW.UCHCEU.ES/SERVICIOS/BIBLIOTECA.ASPX?OP=INICIO;HTTP://WWW.UCHCEU.ES/SERVICIOS/BIBLIOTECA.ASPX?OP=CATALOGO;BIBLIO@UCH.CEU.ES;N;PR;PRIVADA;N
03;ALICANTE;14;ALACANT;BIBLIOTECA GENERAL;BIBLIOTECA GENERAL GABRIEL MIRÓ (LA CAM) ALACANT;AVENIDA RAMÓN Y CAJAL Nº 5;03003;TELF.966012551/966012557; ;HTTP://WWW.BIBLIOTECASCAJAMEDITERRANEO.ES; ;BIBLIOTECAGABRIELMIRO@CAJAMEDITERRANEO.ES;N;PR;PRIVADA;N
03;ALICANTE;14;ALACANT;AGENCIA DE LECTURA;AGENCIA DE LECTURA DE VILLAFRANQUEZA ALACANT;CALLE CASTELAR Nº 42;03112;TELF.965181090; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117;BIBLIOTECA.VILLAFRANQUEZA@ALICANTE-AYTO.ES;N;PU;PÚBLICA;S
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA PRIVADA;BIBLIOTECA PRIVADA SAN JUAN DE RIBERA-CORPUS CHRISTI VALÈNCIA;CALLE LA NAVE Nº 1;46003;TELF.963514176;FAX.963511351;HTTP://WWW.VALENCITY.ES/HTM/BIBPATRI.HTM; ; ;N;PR;PRIVADA;N
03;ALICANTE;140;VILLENA;AGENCIA DE LECTURA;AGENCIA DE LECTURA SAN FRANCISCO VILLENA;BARRIO SAN FRANCISCO, BLOQUE E Nº 14;03400;TELF.965801150- EXT 154; ;HTTP://WWW.VILLENA.ES/BIBLIOTECA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPMV;BIBLIOTECA@VILLENA.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA ONUBIB-UV CAMPUS TARONGERS VALÈNCIA;EDIFICIO DE LA BIBLIOTECA DE CIENCIAS SOCIALES PISO 2;46022;TELF.963828742;FAX.963828743;HTTP://WWW.UV.ES/ONUBIB;HTTP://ONUBIB.UV.ES;CHELO.PONS@UV.ES  /  PONSC@UV.ES;N;PU;PÚBLICA;N
46;VALENCIA;116;ELIANA (L');BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ELIANA (L');CALLE GENERAL PASTOR Nº 34 ESC. B;46183;TELF.962742371;FAX.962742371;HTTP://WWW.LELIANA.ES/VA/PAGE/SOM-BIBLIOTECA;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0043;BIBLIOTECA@LELIANA.ES;N;PU;PÚBLICA;S
03;ALICANTE;94;NUCIA (LA);BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  NUCIA (LA);PLAZA DE LA ALMASSERA Nº 1;03530;TELF.678778513/966897570;FAX.966895231;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0062;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0062;BIBLIOTECA@LANUCIA.ES;N;PU;PÚBLICA;N
46;VALENCIA;202;POBLA DE VALLBONA (LA);BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  POBLA DE VALLBONA (LA);CALLE COLON  Nº 95;46185;TELF.962760233;FAX.962760233;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0081;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0081;BIBLIOTECA@LAPOBLADEVALLBONA.ES;N;PU;PÚBLICA;N
46;VALENCIA;203;POBLA LLARGA (LA);AGENCIA DE LECTURA;AGENCIA DE LECTURA  POBLA LLARGA (LA);PASEO DE LA GLORIETA Nº S/N;46670;TELF.962970434;FAX.962970462 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0036;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0036;BIBLIOTECA@LAPOBLALLARGA.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;126;VALL D'UIXÓ (LA);BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL Mª DOLORES GARCIA SANCHEZ VALL D'UIXÓ (LA);PLAZA DEL MERCAT Nº 2;12600;TELF.964696536;FAX.964667662 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/LAVALL/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0025;BIBLIOTECA@LAVALLDUIXO.ES;S;PU;PÚBLICA;S
03;ALICANTE;139;VILA JOIOSA (LA);BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CRISTOBAL ZARAGOZA VILA JOIOSA (LA);CALLE BARRANQUET Nº 4;03570;TELF.965891698;FAX.966853057;HTTP://WWW.VILLAJOYOSA.COM/SITES/BIBLIOTECA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0073;BIBLIOTECA@VILLAJOYOSA.COM;N;PU;PÚBLICA;N
46;VALENCIA;147;LLÍRIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRAL-L'ALMODI LLÍRIA;CALLE PURISIMA Nº 50;46160;TELF.962780827;FAX.962792021;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/LLIRIA-CAS/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0011;BIBLIOLLI@MSN.COM;S;PU;PÚBLICA;S
12;CASTELLÓN;72;LLUCENA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  LLUCENA;PLAZA D'ESPANYA Nº 22;12120;TELF.964380415;FAX.964380317 AYTO; ; ;AYTOLUCENA@TERRA.ES;N;PU;PÚBLICA;N
46;VALENCIA;159;MANISES;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL ENRIC VALOR MANISES;CALLE MAJOR Nº 91;46940;TELF.961534310;FAX.961531251;HTTP://WWW.MANISES.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0010;BIBLIOTECA@MANISES.ES;S;PU;PÚBLICA;N
46;VALENCIA;165;MASSANASSA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  MASSANASSA;PLAZA DEL PAIS VALENCIA Nº 5;46470;TELF.961251961;FAX.961250251;HTTP://WWW.MASSANASSA.ORG/VER/300/BIBLIOTECA.HTML;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0019;BIBLIOTECA@MASSANASSA.ES;N;PU;PÚBLICA;S
46;VALENCIA;169;MISLATA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRAL MISLATA;PLAZA 9 D'OCTUBRE Nº S/N;46920;TELF.963990270;FAX.963797313;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/MISLATA-VAL/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0084;BIBLIOTECA@MISLATA.ES;S;PU;PÚBLICA;S
46;VALENCIA;171;MONCADA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  MONCADA;CALLE MAJOR Nº 35;46113;TELF.961301578;FAX.961395663 AYTO;HTTP://WWW.MONCADA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0012;BIBLIOTECA@MONCADA.ES;N;PU;PÚBLICA;S
03;ALICANTE;89;MONÒVER;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CASA DE CULTURA MONÒVER;CALLE MAESTRO DON JOAQUIN Nº 8;03640;TELF.966960179;FAX.966960918; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0074;BIBLIOTECA@MONOVAR.ES  /  MONOCULT@DIP-ALICANTE.ES;N;PU;PÚBLICA;N
03;ALICANTE;92;MURO DE ALCOY;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL FRANCESC DE PAULA MOMBLANCH MURO DE ALCOY;PLAZA DE LA VILA Nº 3;03830;TELF.965531768;FAX.965531768;HTTP://WWW.VILADEMURO.NET/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0020;BIBLIOTECA@VILADEMURO.NET;N;PU;PÚBLICA;S
03;ALICANTE;90;MUTXAMEL;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL NOTARI JOSEP BLANQUER MUTXAMEL;CALLE RAMON Y CAJAL (CASA DE LA CULTURA) Nº S/N;03110;TELF.965955328;FAX.965951477;HTTP://WWW.MUTXAMEL.ORG/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0035;BIBLIOTECA@MUTXAMEL.ORG;S;PU;PÚBLICA;N
03;ALICANTE;93;NOVELDA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  NOVELDA;CALLE JAUME II Nº 3;03660;TELF.965604650;FAX.965609124;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0021;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0021;BIBLIOTECA@NOVELDA.NET;N;PU;PÚBLICA;N
12;CASTELLÓN;82;NULES;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  NULES;CALLE MAYOR Nº 57;12520;TELF.964670635;FAX.964674931 AYTO; ; ;BIBLIOTECA@NULES.ES;N;PU;PÚBLICA;N
46;VALENCIA;181;OLIVA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  OLIVA;CALLE TAMARIT Nº 6 PISO 1;46780;TELF.962963740; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/OLIVA;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0085;BIBLIOTECATAMARIT@GMAIL.COM;N;PU;PÚBLICA;S
03;ALICANTE;95;ONDARA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL ENRIC VALOR ONDARA;PLAZA MAJOR Nº 10 PISO 2;03760;TELF.965766000-EXT 300;FAX.965766081 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0125;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0125;BIBLIOTECA@ONDARA.ORG;N;PU;PÚBLICA;S
03;ALICANTE;96;ONIL;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL AJUNTAMENT ONIL;AVENIDA CONSTITUCION Nº 21;03430;TELF.610926671/966544745;FAX.965564131 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0063;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0063;BIENAL@AYTO-ONIL.ES;N;PU;PÚBLICA;S
46;VALENCIA;184;ONTINYENT;AGENCIA DE LECTURA;AGENCIA DE LECTURA SANT JOSEP ONTINYENT;AVENIDA MANUEL SANCHIS GUARNER Nº S/N;46870;TELF.962386737; ;HTTP://HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ONTINYENT/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0001;ONTIBIBLIOTECASJ@GMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;184;ONTINYENT;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL PARE LLUIS GALIANA/CASA VELAZQUEZ ONTINYENT;CALLE D.TOMAS VALLS Nº 16;46870;TELF.962911955;FAX.962918202;HTTP://HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ONTINYENT/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0001;ONTIBIBLIOTECA@CV.GVA.ES;S;PU;PÚBLICA;S
46;VALENCIA;186;PAIPORTA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MARÍA MOLINER RUIZ PAIPORTA;PLAZA ESGLESIA DE SANT JORDI Nº 10;46200;TELF.963971533; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0037;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0037;BIBLIOTECA@PAIPORTA.ES;N;PU;PÚBLICA;S
46;VALENCIA;190;PATERNA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL VICENTE MIGUEL CARCELLER PATERNA;CALLE SAN VICENTE FERRER Nº 6-8;46182;TELF.961321774; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/PATERNA/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0112;BIBLICANYADA@AYTO-PATERNA.ES;N;PU;PÚBLICA;N
46;VALENCIA;190;PATERNA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL 'LA COVA GRAN' PATERNA;CALLE GODELLA Nº 30;46980;TELF.963053139;FAX.961389264;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/PATERNA/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0112;BCOVAGRAN@AYTO-PATERNA.ES;S;PU;PÚBLICA;S
03;ALICANTE;101;PEDREGUER;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  PEDREGUER;CALLE GLORIETA DE LA CREU Nº 14 PISO 1;03750;TELF.966456200;FAX.966456776;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0100;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0100;BIBLIOTECA@PEDREGUER.ES;N;PU;PÚBLICA;N
03;ALICANTE;102;PEGO;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  PEGO;CALLE SANT DOMENEC Nº 5;03780;TELF.965572801;FAX.965572583 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0113;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0113;BIBLIOTECA@PEGO.ORG;N;PU;PÚBLICA;N
03;ALICANTE;104;PETRER;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL POETA PACO MOLLA PETRER;CALLE SAN BARTOLOME Nº 5;03610;TELF.966989415;FAX.965376968 AYTO;HTTP://WWW.PETRER.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0038;BIBLIOPM@PETRER.ES;S;PU;PÚBLICA;S
46;VALENCIA;193;PICANYA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  PICANYA;PLAZA MAJOR Nº 16;46210;TELF.961592686;FAX.961591846 AYTO; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0178;BIBLIOTECA@PICANYA.ORG;N;PU;PÚBLICA;S
46;VALENCIA;194;PICASSENT;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CASA DE CULTURA PICASSENT;CALLE JAUME I Nº 15;46220;TELF.961235859;FAX.961241745;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/PICASSENT;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0064;PURA.NAVARRO@PICASSENT.ES / ANA.BONO@PICASSENT.ES;N;PU;PÚBLICA;N
03;ALICANTE;902;PILAR DE LA HORADADA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  PILAR DE LA HORADADA;CALLE CARRETILLAS Nº 19;03190;TELF.965351124;FAX.965352072;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0101;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0101;CASA-CULTURA@PILARDELAHORADADA.ORG;N;PU;PÚBLICA;S
03;ALICANTE;105;PINÓS (EL);BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MAXI BANEGAS PINÓS (EL);PASEO CONSTITUCION Nº 66;03650;TELF.965478329;FAX.965478208;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0051;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0051;BIBLIOPINOSO@HOTMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;102;QUART DE POBLET;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  QUART DE POBLET;CALLE REVERENDO PADRE JOSE PALACIOS Nº 2;46930;TELF.961298236; ; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0009;BIBLIOT@QUARTDEPOBLET.ORG;N;PU;PÚBLICA;N
03;ALICANTE;111;REDOVÁN;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  REDOVÁN;CALLE SAN JERÓNIMO Nº 1 PISO 2;03370;TELF.691437848 PEPI;FAX.966754213 AYTO; ; ;PEPIREDOVAN@HOTMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;214;RIBA-ROJA DE TÚRIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL I RIBA-ROJA DE TÚRIA;CALLE TRINQUETE Nº 1;46190;TELF.962770552;FAX.962772462 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/RIBARROJA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0052;BIBLIOTECAS@RIBARROJA.ES;S;PU;PÚBLICA;S
03;ALICANTE;113;ROJALES;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MIGUEL ORTEGA ROJALES;CALLE ZULAIDA Nº 20;03170;TELF.966712038; ; ; ;INFO@ROJALES.ES;N;PU;PÚBLICA;N
46;VALENCIA;220;SAGUNT;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CRONISTA CHABRET SAGUNT;PLAZA CRONISTA CHABRET Nº 20;46500;TELF.962664521;FAX.962663711;HTTP://WWW.AYTOSAGUNTO.ES/ES-ES/AYUNTAMIENTO/SERVICIOS/CULTURAEDUCACION/BIBLIOTECAS/PAGINAS/DEFAULT.ASPX;HTTP://WWW.AYTOSAGUNTO.ES/BIBLIOTECA;BIBLIOTECA.CRONISTACHABRET@AYTOSAGUNTO.ES;N;PU;PÚBLICA;S
46;VALENCIA;220;PUERTO SAGUNTO (EL);BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRO CIVICO PUERTO SAGUNTO (EL);JARDINES  ANTIGUO SANATORIO    AHM Nº S/N;46520;TELF.962655896; ;HTTP://WWW.AYTOSAGUNTO.ES/APLICACION/GRUPO.ASP?S=INFOSER&SS=ARCBIB;HTTP://WWW.AYTOSAGUNTO.ES/BIBLIOTECA;BIBLIOTECA.CENTROCIVICO@AYTOSAGUNTO.ES;S;PU;PÚBLICA;S
03;ALICANTE;122;SANT VICENT DEL RASPEIG;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MIGUEL DELIBES SANT VICENT DEL RASPEIG;PLAZA HUERTO DE LOS LEONES Nº 1;03690;TELF.965667422; ;HTTP://BIBLIOTECA.RASPEIG.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0114;BIBLIOTECA@RASPEIG.ORG;S;PU;PÚBLICA;S
03;ALICANTE;121;SANTA POLA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  SANTA POLA;CALLE ELX Nº 26;03130;TELF.966692773;FAX.966792776;HTTP://WWW.BIBLIOTEQUES.WORDPRESS.COM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0023;BIBLIOTECA.SANTAPOLA@GMAIL.COM;S;PU;PÚBLICA;N
03;ALICANTE;123;SAX;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL JOSE AZUAR SAX;CALLE GRAN VIA Nº 48;03630;TELF.965475748;FAX.965475399 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0102;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0102;BIBLIOTECA@SAX.ES;N;PU;PÚBLICA;N
46;VALENCIA;223;SEDAVÍ;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  SEDAVÍ;AVENIDA DR.GOMEZ FERRER Nº 32;46910;TELF.963962293;FAX.963962293;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0039;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0039;BIBLIOTECA@SEDAVI.ES;N;PU;PÚBLICA;N
46;VALENCIA;230;SILLA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL XELO CARBONELL COMPANY SILLA;AVENIDA ALACANT Nº 45;46460;TELF.961203713;FAX.961212223 AYTO;HTTP://WWW.SILLACULTURAL.COM/BIBLIOTECA;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0024;BIBLIOTECACABOTA@GMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;233;SOLLANA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SOLLANA;CALLE DOCTOR LÓPEZ IBOR Nº 29;46430;TELF.961741280;FAX.961740797;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/SOLLANA/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0154;BIBLIOTECA@SOLLANA.ES;N;PU;PÚBLICA;S
46;VALENCIA;235;SUECA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  SUECA;PLAZA DELS MOLINS DE LA VILA Nº 9;46410;TELF.961711671;FAX.961711671;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/SUECA;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0065;SUECA_BIB@GVA.ES;N;PU;PÚBLICA;S
46;VALENCIA;237;TAVERNES BLANQUES;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  TAVERNES BLANQUES;CALLE CASTELLON Nº 2 PISO 1;46016;TELF.961862963;FAX.961859633 AYTO;HTTP://WWW.TAVERNESBLANQUES.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0103;TBLANQUES_BIB@GVA.ES;N;PU;PÚBLICA;S
